chapter,verse,verse_id,chapter_name,neutral_simple_english,image_prompt_gpt_image_2
1,11,1.11,Arjuna Visada Yoga,"So all of you, standing in your proper places in every division of the army, must especially protect Bhishma.","Bhagavad Gita 1.11 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Opening battlefield context: two immense armies face each other at Kurukshetra, conches, banners, elephants, horses, and chariots under a tense dawn sky. Verse meaning to visualize: So all of you, standing in your proper places in every division of the army, must especially protect Bhishma. Tone: tense, sorrowful, morally heavy, pre-battle realism. Include character cues: Bhishma as an elderly but gigantic and mighty white-haired warrior elder. Visual direction: Emphasize army inspection, conches, commanders, banners, and the rising tension before battle; show both sides as powerful and disciplined. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
1,12,1.12,Arjuna Visada Yoga,"Then Bhishma, the great elder of the Kauravas, roared like a lion and blew his conch to cheer Duryodhana.","Bhagavad Gita 1.12 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Opening battlefield context: two immense armies face each other at Kurukshetra, conches, banners, elephants, horses, and chariots under a tense dawn sky. Verse meaning to visualize: Then Bhishma, the great elder of the Kauravas, roared like a lion and blew his conch to cheer Duryodhana. Tone: tense, sorrowful, morally heavy, pre-battle realism. Include character cues: Duryodhana as a powerful mature Kaurava prince in heavy armor, proud and tense; Bhishma as an elderly but gigantic and mighty white-haired warrior elder. Visual direction: Emphasize army inspection, conches, commanders, banners, and the rising tension before battle; show both sides as powerful and disciplined. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
1,13,1.13,Arjuna Visada Yoga,"At once conches, drums, kettledrums, trumpets, and horns sounded together. The noise was tremendous.","Bhagavad Gita 1.13 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Opening battlefield context: two immense armies face each other at Kurukshetra, conches, banners, elephants, horses, and chariots under a tense dawn sky. Verse meaning to visualize: At once conches, drums, kettledrums, trumpets, and horns sounded together. The noise was tremendous. Tone: tense, sorrowful, morally heavy, pre-battle realism. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Emphasize army inspection, conches, commanders, banners, and the rising tension before battle; show both sides as powerful and disciplined. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
1,14,1.14,Arjuna Visada Yoga,"Then Krishna and Arjuna, seated in a grand chariot drawn by white horses, blew their divine conches.","Bhagavad Gita 1.14 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Opening battlefield context: two immense armies face each other at Kurukshetra, conches, banners, elephants, horses, and chariots under a tense dawn sky. Verse meaning to visualize: Then Krishna and Arjuna, seated in a grand chariot drawn by white horses, blew their divine conches. Tone: tense, sorrowful, morally heavy, pre-battle realism. Include character cues: Arjuna as a mature powerful archer holding Gandiva; Krishna as the supreme divine charioteer, largest and strongest presence. Visual direction: Emphasize army inspection, conches, commanders, banners, and the rising tension before battle; show both sides as powerful and disciplined. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
1,15,1.15,Arjuna Visada Yoga,"Krishna blew Panchajanya, Arjuna blew Devadatta, and mighty Bhima blew the great conch Paundra.","Bhagavad Gita 1.15 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Opening battlefield context: two immense armies face each other at Kurukshetra, conches, banners, elephants, horses, and chariots under a tense dawn sky. Verse meaning to visualize: Krishna blew Panchajanya, Arjuna blew Devadatta, and mighty Bhima blew the great conch Paundra. Tone: tense, sorrowful, morally heavy, pre-battle realism. Include character cues: Arjuna as a mature powerful archer holding Gandiva; Krishna as the supreme divine charioteer, largest and strongest presence; Bhima as a massive muscular warrior with mace-like strength. Visual direction: Emphasize army inspection, conches, commanders, banners, and the rising tension before battle; show both sides as powerful and disciplined. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
1,16,1.16,Arjuna Visada Yoga,"King Yudhishthira, son of Kunti, blew Anantavijaya; Nakula and Sahadeva blew Sughosha and Manipushpaka.","Bhagavad Gita 1.16 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Opening battlefield context: two immense armies face each other at Kurukshetra, conches, banners, elephants, horses, and chariots under a tense dawn sky. Verse meaning to visualize: King Yudhishthira, son of Kunti, blew Anantavijaya; Nakula and Sahadeva blew Sughosha and Manipushpaka. Tone: tense, sorrowful, morally heavy, pre-battle realism. Include character cues: Yudhishthira as a dignified mature king-warrior; Nakula as a handsome strong warrior prince; Sahadeva as a calm strong warrior prince. Visual direction: Emphasize army inspection, conches, commanders, banners, and the rising tension before battle; show both sides as powerful and disciplined. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
1,17,1.17,Arjuna Visada Yoga,"The king of Kashi, the great archer Shikhandi, Dhrishtadyumna, Virata, and undefeated Satyaki also blew their conches.","Bhagavad Gita 1.17 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Opening battlefield context: two immense armies face each other at Kurukshetra, conches, banners, elephants, horses, and chariots under a tense dawn sky. Verse meaning to visualize: The king of Kashi, the great archer Shikhandi, Dhrishtadyumna, Virata, and undefeated Satyaki also blew their conches. Tone: tense, sorrowful, morally heavy, pre-battle realism. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Emphasize army inspection, conches, commanders, banners, and the rising tension before battle; show both sides as powerful and disciplined. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
1,18,1.18,Arjuna Visada Yoga,"Drupada, the sons of Draupadi, and mighty Abhimanyu, son of Subhadra, each blew their own conch.","Bhagavad Gita 1.18 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Opening battlefield context: two immense armies face each other at Kurukshetra, conches, banners, elephants, horses, and chariots under a tense dawn sky. Verse meaning to visualize: Drupada, the sons of Draupadi, and mighty Abhimanyu, son of Subhadra, each blew their own conch. Tone: tense, sorrowful, morally heavy, pre-battle realism. Include character cues: Bhima as a massive muscular warrior with mace-like strength; Abhimanyu as a younger heroic warrior, strong and brave but visibly younger than Arjuna. Visual direction: Emphasize army inspection, conches, commanders, banners, and the rising tension before battle; show both sides as powerful and disciplined. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
1,19,1.19,Arjuna Visada Yoga,That huge sound shook the hearts of Dhritarashtra’s sons and echoed through heaven and earth.,"Bhagavad Gita 1.19 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Opening battlefield context: two immense armies face each other at Kurukshetra, conches, banners, elephants, horses, and chariots under a tense dawn sky. Verse meaning to visualize: That huge sound shook the hearts of Dhritarashtra’s sons and echoed through heaven and earth. Tone: tense, sorrowful, morally heavy, pre-battle realism. Include character cues: blind elder king Dhritarashtra in a royal hall, strong but aged, listening intensely. Visual direction: Emphasize army inspection, conches, commanders, banners, and the rising tension before battle; show both sides as powerful and disciplined. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
1,20,1.20,Arjuna Visada Yoga,"Then Arjuna, whose flag bore Hanuman, saw Dhritarashtra’s sons ready for battle. As the fighting was about to begin, he lifted his bow and spoke to Krishna.","Bhagavad Gita 1.20 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Opening battlefield context: two immense armies face each other at Kurukshetra, conches, banners, elephants, horses, and chariots under a tense dawn sky. Verse meaning to visualize: Then Arjuna, whose flag bore Hanuman, saw Dhritarashtra’s sons ready for battle. As the fighting was about to begin, he lifted his bow and spoke to Krishna. Tone: tense, sorrowful, morally heavy, pre-battle realism. Include character cues: blind elder king Dhritarashtra in a royal hall, strong but aged, listening intensely; Arjuna as a mature powerful archer holding Gandiva; Krishna as the supreme divine charioteer, largest and strongest presence. Visual direction: Show Krishna driving the chariot into the exact middle of the two armies while Arjuna studies the mighty elders, teachers, relatives, and kings before him. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
